Date,PCT_50,PCT_200,NET_NEW_HIGHS,AD_LINE,MCCLELLAN_OSC,NET_ADV_RATIO,FAST_EMA,SLOW_EMA
2025-11-27,26.31,37.43,7030,-31.66308586044772,-0.9771640718567252,-15.566681838871189,-14.165925426498337,-13.188761354641612
2025-11-28,26.87,36.82,6994,-31.800028535606955,-0.9047229727351507,-13.694267515923567,-14.11875963544086,-13.214036662705709
2025-12-01,26.89,36.49,6948,-32.02349975862854,-1.270904957434265,-22.347122302158272,-14.941595902112601,-13.670690944678336
2025-12-02,24.98,35.87,6864,-32.40410691766796,-2.3633157096540227,-38.060715903942004,-17.253507902295542,-14.89019219264152
2025-12-03,22.79,34.43,6739,-32.85358584834309,-3.62986918243217,-44.94789306751246,-20.022946418817234,-16.393077236385064
2025-12-04,23.2,33.99,6624,-33.06282497877787,-3.4934240545436133,-20.92391304347826,-20.113043081283337,-16.619619026739723
2025-12-05,22.83,33.0,6481,-33.37456036618158,-3.87177763477084,-31.17353874037154,-21.219092647192156,-17.347315012421316
2025-12-08,17.21,28.78,6208,-34.13096486056361,-6.399256592582802,-75.64044943820225,-26.661228326293166,-20.261971733710364
2025-12-09,19.3,31.12,5924,-33.743182055133744,-2.807318319489685,38.77828054298643,-20.117277439365207,-17.309959119875522
2025-12-10,18.44,30.48,5898,-33.926357089055045,-2.5769637011534563,-18.31750339213026,-19.937300034641712,-17.360336333488256
2025-12-11,21.23,30.87,5855,-33.72708008950692,-0.45486551662307306,19.92769995481247,-15.950800035696293,-15.49593451907322
2025-12-12,22.95,32.39,5848,-33.46182929872518,1.6916717149016165,26.525079078174425,-11.703212124309221,-13.394883839210838
2025-12-15,23.44,32.87,5827,-33.4241611372902,2.3805895425468844,3.766816143497758,-10.156209297528523,-12.536798840075408
2025-12-16,22.22,31.96,5791,-33.79887897024731,0.8957813655104125,-37.471783295711056,-12.887766697346777,-13.78354806285719
2025-12-17,20.45,30.9,5714,-34.255518536642974,-0.7878171998760912,-45.66395663956639,-16.16538569156874,-15.37756849169265
2025-12-18,19.2,29.71,5588,-34.55438986847142,-1.4345137144460658,-29.887133182844245,-17.537560440696293,-16.103046726250227
2025-12-19,22.37,32.0,5549,-34.119175421518825,1.6901622280740316,43.52144469525959,-11.431659927100704,-13.121822155174735
2025-12-22,26.63,33.67,5562,-33.71085699575854,4.218829241826795,40.83184257602862,-6.205309676787771,-10.424138918614567
2025-12-23,28.91,34.33,5573,-33.58320701831154,4.956403150809846,12.764997744700047,-4.30827893463899,-9.264682085448836
2025-12-24,28.47,33.7,5577,-33.824757266170934,3.716245700704321,-24.155024785939613,-6.2929535197690525,-10.009199220473374
2025-12-26,27.5,33.17,5567,-34.13300422426016,2.3038463012114114,-30.824695808922936,-8.74612774868444,-11.049974049895852
2025-12-29,25.76,31.87,5516,-34.55755779568873,0.5031925164422066,-42.45535714285714,-12.11705068810171,-12.620243204543916
2025-12-30,25.49,30.99,5456,-34.743677669505765,0.153286055940006,-18.61198738170347,-12.766544357461887,-12.919830413401893
2025-12-31,29.11,32.82,5457,-34.29638037220847,3.020435457502585,44.729729729729726,-7.016916948742726,-10.037352406245311
2026-01-01,30.35,33.14,5473,-34.33236777661693,3.040322510022306,-3.5987404408457038,-6.675099297953024,-9.71542180797533
2026-01-02,35.04,35.08,5516,-33.93002226466384,5.233788909184289,40.234551195308974,-1.984134248626825,-7.217923157811114
2026-01-05,35.21,34.1,5548,-34.25710001265312,3.435917436210034,-32.707774798927616,-5.0564983036569044,-8.492415739866939
2026-01-06,33.12,33.48,5553,-34.60860970170224,1.7593980343367708,-35.15096890491212,-8.065945363782426,-9.825343398119196
2026-01-07,34.8,33.91,5557,-34.599604748978244,2.1197501644290435,0.9004952723998199,-7.169301300164201,-9.289051464593244
2026-01-08,27.28,29.22,5482,-35.32560745289893,-1.2577857983876246,-72.6002703920685,-13.712398209354632,-12.454612410967007
2026-01-09,20.88,26.68,5288,-36.023533512412,-3.998906895565888,-69.79260595130748,-19.320418983549917,-15.32151208798403
2026-01-12,19.35,25.56,4981,-36.42004669971643,-4.815506538132226,-39.65131873044256,-21.353508958239182,-16.538002420106956
2026-01-13,20.81,25.86,4887,-36.46282022515542,-3.720923390508613,-4.277352543899145,-19.64589331680518,-15.924969926296566
2026-01-14,22.84,26.21,4792,-36.538946351281545,-2.933213185773555,-7.612612612612613,-18.44256524638592,-15.509352060612366
2026-01-16,21.49,25.0,4673,-36.7798288366485,-3.0688366910003406,-24.088248536695183,-19.007133575416848,-15.938296884416507
2026-01-19,19.2,23.45,4421,-37.357695860298655,-4.854373295930262,-57.78670236501562,-22.885090454376726,-18.030717158446464
2026-01-20,12.0,19.27,3965,-38.18413470921952,-7.599594353019228,-82.64388489208633,-28.860969898147687,-21.26137554512846
2026-01-21,10.86,17.98,3434,-38.62458414742177,-7.978813331472118,-44.04494382022472,-30.37936729035539,-22.400553958883272
2026-01-22,14.04,19.7,3347,-38.08684829836517,-3.372225055097722,53.77358490566038,-21.96407207075381,-18.59184701565609
2026-01-23,10.85,17.6,3125,-38.69314043319663,-5.136870872962447,-60.629213483146074,-25.830586211993037,-20.69371533903059
2026-01-27,11.88,17.28,2733,-38.89011013016633,-4.573346503563158,-19.696969696969695,-25.217224560490703,-20.643878056927544
2026-01-28,15.95,19.38,2663,-38.32471687173936,-0.2568516582256315,56.53932584269663,-17.04156952017197,-16.784717861946337
2026-01-29,16.2,19.84,2564,-38.586054994774834,-0.6986212144831185,-26.133812303547373,-17.95079379850951,-17.25217258402639
2026-01-30,19.15,21.09,2456,-38.334033431432516,1.4939573528781,25.202156334231805,-13.635498785235377,-15.129456138113477
2026-02-01,14.92,18.6,2350,-38.6569174439717,0.4866143618000365,-32.288401253918494,-15.50078903210369,-15.987403393903726
2026-02-02,16.21,19.26,2162,-38.77912975440881,0.626261543129667,-12.221231043710972,-15.17283323326442,-15.799094776394087
2026-02-03,27.11,23.8,2163,-38.06810824903246,4.908697654518123,71.10215053763442,-6.545334856174536,-11.45403251069266
2026-02-04,32.96,24.86,2159,-37.67966738881741,6.932733815676213,38.844086021505376,-2.0063927684065446,-8.939126584082757
2026-02-05,31.01,24.33,2143,-38.01225367299491,5.023485342425235,-33.25862841774988,-5.131616333340879,-10.155101675766113
2026-02-06,31.16,24.13,2111,-38.2111784041777,4.034268236057038,-19.892473118279568,-6.607702011834748,-10.641970247891786
2026-02-09,42.89,27.89,2124,-37.61830535295276,7.127305180970644,59.28730512249443,-0.018201298401829824,-7.145506479372473
2026-02-10,47.51,28.79,2160,-37.415523836577705,7.785757568717484,20.27815163750561,2.011433995188914,-5.774323573528569
2026-02-11,46.52,28.91,2177,-37.617227108653005,6.287381630145651,-20.170327207530256,-0.20674212508300283,-6.494123755228654
2026-02-12,42.35,27.58,2175,-37.980904238697846,4.164964004668303,-36.3677130044843,-3.8228392130231326,-7.987803217691436
2026-02-13,35.79,24.95,2103,-38.541442355289774,1.3451671821264046,-56.05381165919282,-9.045936457640101,-10.391103639766506
2026-02-16,32.91,24.57,2027,-38.7917764310136,0.47853526728293616,-25.033407572383076,-10.644683569114399,-11.123218836397335
2026-02-17,36.43,25.39,2015,-38.50324596506378,2.4294950121236134,28.85304659498208,-6.694910552704751,-9.124405564828365
2026-02-18,38.04,26.18,2010,-38.460292944929556,2.8575308898238108,4.295302013422819,-5.595889296091994,-8.453420185915805
2026-02-19,32.66,23.12,1973,-39.0737157637215,-0.07266528382251103,-61.34228187919463,-11.170528554402258,-11.097863270579747
2026-02-20,32.28,23.27,1891,-39.228903599141894,-0.2864447690132401,-15.518783542039355,-11.605354053165968,-11.318909284152728
2026-02-23,32.54,23.71,1831,-39.392757950829285,-0.5111265863412271,-16.385435168738898,-12.083362164723262,-11.572235578382035
2026-02-24,28.58,22.05,1663,-39.88269083673533,-2.3310665783182056,-48.99328859060403,-15.77435480731134,-13.443288228993135
2026-02-25,30.07,23.29,1544,-39.91401074724987,-1.582395061609434,-3.131991051454139,-14.510118431725619,-12.927723370116185
2026-02-26,31.38,23.37,1469,-39.86039144430081,-0.5096728721973722,5.361930294906166,-12.52291355906244,-12.013240686865068
2026-02-27,27.97,21.52,1329,-40.22650677733613,-1.688620215810957,-36.611533303531516,-14.931775533509347,-13.24315531769839
2026-03-02,22.09,18.46,871,-40.993454052480125,-4.692336804064926,-76.69472751439964,-21.108070731598378,-16.415733927533452
2026-03-04,17.57,16.5,457,-41.67275824516523,-6.798837390707277,-67.93041926851025,-25.790305585289566,-18.99146819458229
2026-03-05,19.92,17.75,264,-41.318005902461074,-3.3956185283866844,35.475234270414994,-19.66375159971911,-16.268133071332425
2026-03-06,19.55,17.13,158,-41.54270496621498,-3.3661453407509008,-22.469906375390103,-19.94436707728621,-16.57822173653531
2026-03-09,15.5,15.23,-397,-42.25711699097183,-5.772679843633309,-71.44120247568524,-25.094050617126115,-19.321370773492806
2026-03-10,19.9,16.88,-476,-41.62816376157317,-1.084577173602021,62.895322939866375,-16.295113261426867,-15.210536087824845
2026-03-11,19.66,16.78,-530,-41.801437703666714,-1.0819623623182828,-17.327394209354118,-16.398341356219593,-15.31637899390131
2026-03-12,19.05,16.56,-715,-42.087215679591814,-1.636837056016894,-28.57779759251003,-17.61628697984864,-15.979449923831744
2026-03-13,13.82,13.86,-1037,-42.85124061280642,-4.494305520296635,-76.40249332146037,-23.49490761400981,-19.000602093713177
2026-03-16,12.51,13.93,-1579,-43.235618370970585,-5.016733654402145,-38.43777581641659,-24.989194434250493,-19.972460779848348
2026-03-17,14.09,14.43,-1781,-43.09002620712375,-2.7884764307353187,14.559216384683882,-21.034353352357055,-18.245876921621736
2026-03-18,18.51,16.42,-1836,-42.39514870155582,1.8770525862589427,69.48775055679288,-11.982142961442062,-13.859195547701004
2026-03-19,14.09,13.88,-2024,-43.18668544988544,-1.5753766366300077,-79.15367483296214,-18.69929614859407,-17.12391951196406
2026-03-20,16.44,14.6,-2158,-43.02684573483646,0.23755557787607273,15.983971504897596,-15.230969383244904,-15.468524961120977
2026-03-23,9.96,10.74,-2843,-43.92490398726365,-3.5030649939914085,-89.80582524271846,-22.688454969192257,-19.18538997520085
2026-03-24,13.15,12.4,-3107,-43.361931134571165,0.6213752676301691,56.29728526924789,-14.78988094534824,-15.41125621297841
2026-03-25,16.56,14.26,-3171,-42.81591068103626,4.0599028191905955,54.60204535349044,-7.850688315464373,-11.910591134654968
2026-03-27,12.87,12.49,-3683,-43.58425216614075,0.4077346684818295,-76.83414851044908,-14.749034334962843,-15.156769003444673
2026-03-30,11.07,11.28,-4565,-44.35924115777439,-2.750145306362331,-77.49889916336416,-21.024020817802977,-18.273875511440647
2026-04-01,15.91,13.43,-4602,-43.48840227628305,2.792757407302661,87.0838881491345,-10.21322992110923,-13.00598732841189
2026-04-02,17.72,13.31,-4660,-43.168508612127084,4.763249353772785,31.98936641559592,-5.992970287438714,-10.7562196412115
2026-04-06,21.83,14.54,-4674,-42.61886010597594,7.572977931211793,54.96485061511424,0.1028118028165812,-7.470166128395212
2026-04-07,25.65,15.5,-4673,-42.380912295272715,8.378927498026517,23.794781070322866,2.47200872956721,-5.906918768459308
2026-04-08,44.86,19.84,-4652,-41.537991941290414,12.050982456558337,84.2920353982301,10.6540113964335,-1.3969710601248373
2026-04-09,45.87,19.87,-4629,-41.60743024292686,10.568541255726526,-6.943830163644406,8.89422724042571,-1.6743140153008158
2026-04-10,59.25,22.85,-4600,-40.92228611875834,13.021123451761486,68.51441241685144,14.856245758068283,1.8351223063067972
2026-04-13,56.21,22.63,-4573,-41.151535130616054,10.481009931981461,-22.92490118577075,11.078131063684381,0.5971211317029197
2026-04-15,72.46,26.83,-4517,-40.37139328664442,13.303762102056327,78.01418439716312,17.771736397032257,4.46797429497593
2026-04-16,76.45,29.07,-4455,-40.0591981646932,13.310962786857996,31.21951219512195,19.116513976841226,5.80555118998323
2026-04-17,81.03,31.22,-4383,-39.574726115003756,14.111949197120241,48.4472049689441,22.049583076051515,7.937633878931274
2026-04-20,77.19,30.78,-4308,-39.89455182306476,10.704744043156643,-31.98257080610022,16.646367687836342,5.9416236446797
2026-04-21,80.38,32.47,-4244,-39.694636712708224,10.336764008389675,19.99151103565365,16.980882022618072,6.644118014228397
2026-04-22,81.64,33.8,-4185,-39.47632386828262,10.062445928967309,21.831284442560406,17.465922264612306,7.4034763356449975
2026-04-23,79.19,33.38,-4137,-39.73776454624872,7.37882412945782,-26.14406779661017,13.104923258490059,5.726099129032239
2026-04-24,73.19,31.23,-4102,-40.31434494506077,3.47173476600018,-57.65803988120493,6.02862694452056,2.5568921785203798
2026-04-27,80.29,34.05,-4041,-39.74357636043246,5.850559603615681,57.07685846283075,11.133450096351579,5.282890492735898
2026-04-28,79.74,35.11,-3975,-39.88770522859694,4.280714777794936,-14.412886816447648,8.578816405071656,4.29810162727672
2026-04-29,80.49,35.26,-3903,-39.981044218838775,3.1710432674424425,-9.333899024183284,6.787544862146162,3.6165015947037196
2026-04-30,78.84,34.35,-3869,-40.28112910848224,1.1726894127456953,-30.00848896434635,3.1079414794969114,1.935252066751216
2026-05-04,80.64,36.63,-3792,-40.019384142039286,2.267382700348331,26.174496644295303,5.414596995976751,3.1472142956284204
2026-05-05,80.65,37.72,-3734,-40.11722404038744,1.3940842237912898,-9.783989834815756,3.894738312897501,2.5006540891062112
2026-05-06,86.31,41.51,-3660,-39.62929519667715,3.569287315508311,48.792884371029224,8.384552918710673,4.815265603202362
2026-05-07,88.57,44.41,-3556,-39.253183379650466,4.8521543889307805,37.61118170266836,11.307215797106442,6.455061408175662
2026-05-08,87.29,44.32,-3445,-39.38188786737273,3.4006634410175742,-12.870448772226926,8.889449340173107,5.488785899155532
2026-05-11,82.83,41.11,-3376,-39.873924749183296,0.32597339290523264,-49.20368818105616,3.0801355880501804,2.7541621951449478
2026-05-12,72.27,34.36,-3359,-40.66705743252369,-3.8099954728445304,-79.31326833403985,-5.159204804158823,-1.3492093313142925
2026-05-13,74.32,35.44,-3347,-40.53654895794742,-2.7089930861130065,13.050847457627118,-3.3381995779802285,-0.629206491867222
2026-05-14,73.59,36.56,-3317,-40.61441607601767,-2.7959690432595936,-7.786711807024968,-3.783050800884703,-0.9870817576251093
2026-05-15,71.95,35.63,-3284,-40.92628048279733,-4.026340084950684,-31.186440677966104,-6.523389788592843,-2.4970497036421593
2026-05-18,63.26,31.75,-3288,-41.46764965541388,-6.205699454356246,-54.13691726165477,-11.284742535899037,-5.079043081542791
2026-05-19,67.8,34.33,-3263,-41.15112423168507,-3.7485502361994145,31.652542372881353,-6.991014045020998,-3.242463808821584
2026-05-20,68.04,34.19,-3236,-41.14942931643083,-3.2030974458672072,0.1694915254237288,-6.2749634879765255,-3.0718660421093182
2026-05-21,69.17,36.08,-3176,-40.991735378321465,-1.9407247086281783,15.769393810936839,-4.070527758085189,-2.1298030494570104
2026-05-22,69.73,36.28,-3129,-41.001485272344354,-1.6889115554069654,-0.9749894022891056,-3.7609739225055803,-2.072062367098615
2026-05-25,73.77,39.04,-3067,-40.637238524547456,0.40481645747313477,36.42467477968946,0.25759094771392377,-0.147225509759211
2026-05-26,73.83,39.97,-3001,-40.66602768627481,0.22775027857703328,-2.87891617273497,-0.056059764330965656,-0.28381004290799894
2026-05-27,73.97,40.77,-2927,-40.611836323023326,0.49012256912213886,5.4191363251481794,0.49145984461694886,0.0013372754948099974
2026-05-29,69.25,38.94,-2856,-40.98186172522485,-1.409083562572436,-37.00254022015241,-3.2579401618599872,-1.8488565992875512
2026-06-01,60.51,36.71,-2818,-41.336185822622,-2.9473528633365413,-35.43240973971453,-6.475387119645442,-3.5280342563089
2026-06-02,62.04,37.87,-2809,-41.147578227685294,-1.5331778895038979,18.860759493670887,-3.9417724583138085,-2.4085945688099106
2026-06-03,59.39,37.92,-2787,-41.329511532877355,-2.169096898073334,-18.193330519206416,-5.36692826440307,-3.1978313663297357
2026-06-04,59.62,39.48,-2746,-41.30250731346807,-1.6572745429031004,2.70042194092827,-4.560193243869936,-2.9029187009668354
2026-06-05,59.29,39.44,-2701,-41.381966316004,-1.743696166244077,-7.945900253592561,-4.898763944842199,-3.155067778598122
2026-06-08,48.99,36.31,-2688,-42.00644066419576,-4.533944901648551,-62.447434819175776,-10.653631032275555,-6.119686130627004
2026-06-09,53.4,39.18,-2669,-41.55959610680482,-1.5403433179976656,44.6844557390936,-5.1198223551386395,-3.579479037140974
2026-06-10,46.75,37.76,-2643,-42.04498365445412,-3.634272772587357,-48.53875476493011,-9.461715596117788,-5.827442823530431
2026-06-11,40.88,34.82,-2663,-42.55261077309819,-5.517608947372439,-50.76271186440678,-13.591815222946687,-8.074206275574248
2026-06-12,50.4,39.44,-2639,-41.857437191387774,-1.0862698303044072,69.5173581710415,-5.280897883547868,-4.194628053243461
2026-06-15,57.21,42.43,-2569,-41.37424391407685,1.6480549419428283,48.319327731092436,0.07912467791616251,-1.5689302640266658
2026-06-16,58.78,43.61,-2523,-41.26866958975253,2.0895675825715,10.557432432432433,1.1269554533677897,-0.9626121292037106
2026-06-17,59.09,44.51,-2477,-41.17568565061474,2.3936611264634626,9.29839391377853,1.944099299408864,-0.44956182705459863
2026-06-18,60.83,45.52,-2393,-41.03626866709129,2.873858022787083,13.941698352344739,3.1438592047024514,0.2700011819153683
2026-06-19,60.49,46.22,-2322,-41.01008623465886,2.7038843235747683,2.6182432432432434,3.0912976085565305,0.3874132849817621
2026-06-22,63.12,48.64,-2238,-40.779960711646304,3.564752842030965,23.01255230125523,5.0834230778264,1.5186702357954354
2026-06-23,58.05,46.82,-2174,-41.23704316407759,0.8469317838816486,-45.708245243128964,0.004256245730863917,-0.8426755381507847
2026-06-24,58.14,47.47,-2132,-41.24126970676567,0.7832396689606173,-0.422654268808115,-0.038434805723033975,-0.8216744746836512
2026-06-25,54.09,45.94,-2090,-41.616850610863686,-1.131905094691334,-37.55809040980144,-3.7904003661308745,-2.6584952714395405
2026-06-29,49.61,44.88,-2070,-41.92966468121544,-2.449860173409018,-31.281407035175878,-6.539501033035375,-4.089640859626357
2026-06-30,51.23,46.02,-2018,-41.791515124814936,-1.309644331084264,13.814955640050696,-4.504055365726768,-3.194411034642504
2026-07-01,53.13,46.97,-1961,-41.708427819880306,-0.603522821570579,8.308730493462674,-3.2227767798078237,-2.6192539582372447
2026-07-02,56.42,49.31,-1898,-41.43715570530575,0.9441527313711295,27.12721145745577,-0.1877779560814643,-1.1319306874525938
2026-07-03,57.98,49.49,-1814,-41.464091732241776,0.7716538579265115,-2.6936026936026933,-0.43836042983358725,-1.2100142877600988
2026-07-06,56.43,49.36,-1735,-41.62352411955396,-0.04217275003906984,-15.943238731218697,-1.9888482599720985,-1.9466755099330286
2026-07-07,54.68,48.22,-1686,-41.95362938271186,-1.5911480153279847,-33.01052631578948,-5.091016065553836,-3.4998680502258512
2026-07-08,44.05,43.97,-1663,-42.63854934901346,-4.681639642791898,-68.49199663016007,-11.43111412201446,-6.749474479222562
2026-07-09,49.17,46.26,-1631,-42.1158411908974,-1.2624611639712606,52.2708158116064,-5.0609211286523745,-3.798459964681114
2026-07-10,54.78,48.55,-1569,-41.69201964207585,1.1728156947676642,42.38215488215488,-0.31661352757164973,-1.489429222339314
2026-07-13,56.07,49.93,-1507,-41.66490241220518,1.2655917357612219,2.7117229870671675,-0.013779876107767985,-1.27937161186899
2026-07-14,51.63,48.48,-1473,-42.133586733348515,-1.1404204629381383,-46.86843211433375,-4.6992450999303665,-3.5588246369922283
2026-07-15,53.62,49.17,-1433,-42.10501530477708,-0.7055800419375702,2.857142857142857,-3.943606304223044,-3.238026262285474
2026-07-16,52.94,48.8,-1397,-42.254826467177416,-1.2221765366312183,-14.98111624003357,-5.047357297804097,-3.8251807611728785
2026-07-17,50.42,47.74,-1401,-42.601885290706825,-2.643993962556512,-34.705882352941174,-8.013209803317805,-5.369215840761293
2026-07-20,52.3,48.24,-1383,-42.57848370274193,-1.9941258344383082,2.340158796489762,-6.977872943337048,-4.98374710889874
2026-07-21,52.84,48.99,-1345,-42.5734416859352,-1.5203158115159274,0.5042016806722689,-6.2296654809361165,-4.709349669420189
2026-07-22,48.3,46.8,-1323,-43.0471922109247,-3.5015693718408265,-47.37505249895002,-10.344204182737506,-6.84263481089668
2026-07-23,45.14,46.0,-1317,-43.42313838417954,-4.68901156038609,-37.5946173254836,-13.069245497012115,-8.380233936626025
2026-07-24,45.93,45.97,-1324,-43.44579889613925,-3.9144012673147532,-2.2660511959714644,-11.98892606690805,-8.074524799593297
