Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-06-02,271272,14703,18.45,80403,
2023-06-05,247825,8644,28.67,84345,
2023-06-06,129501,10669,12.14,32574,
2023-06-07,111812,8745,12.79,42628,
2023-06-08,680585,28412,23.95,97870,
2023-06-09,79695,5903,13.5,25454,
2023-06-12,95547,3826,24.97,31676,
2023-06-13,151084,7420,20.36,36589,
2023-06-14,64430,1948,33.07,32703,
2023-06-15,77795,3351,23.22,37154,
2023-06-16,3961469,97413,40.67,726535,
2023-06-19,650617,15979,40.72,230855,
2023-06-20,419200,20590,20.36,104543,
2023-06-21,802794,37268,21.54,258907,
2023-06-22,191044,7481,25.54,95711,
2023-06-23,123806,3480,35.58,56110,
2023-06-26,725304,34442,21.06,253523,
2023-06-27,398472,21765,18.31,78093,
2023-06-28,3085884,67684,45.59,852877,
2023-06-30,674979,20719,32.58,261542,
2023-07-03,3449161,70056,49.23,730880,
2023-07-04,847845,31767,26.69,166486,
2023-07-05,247639,13067,18.95,50956,
2023-07-06,174839,6578,26.58,53107,
2023-07-07,287441,11363,25.3,65019,
2023-07-10,1150469,23971,47.99,320960,
2023-07-11,363030,8841,41.06,203093,
2023-07-12,139697,7769,17.98,44481,
2023-07-13,340533,6534,52.12,67424,
2023-07-14,548115,18724,29.27,203047,
2023-07-17,188039,6715,28.0,91015,
2023-07-18,709675,23005,30.85,129733,
2023-07-19,194195,6954,27.93,70031,
2023-07-20,139484,6844,20.38,44907,
2023-07-21,116032,7291,15.91,22956,
2023-07-24,400666,13245,30.25,53709,
2023-07-25,518320,18466,28.07,61481,
2023-07-26,571384,37791,15.12,93162,
2023-07-27,688172,29480,23.34,141015,
2023-07-28,991828,22316,44.44,381422,
2023-07-31,2973232,56439,52.68,513592,
2023-08-01,1311567,41839,31.35,425404,
2023-08-02,642374,14299,44.92,187453,
2023-08-03,3517866,81569,43.13,739663
2023-08-04,861083,28469,30.25,144979
2023-08-07,185581,2920,63.56,87574
2023-08-08,108562,1852,58.62,64379
2023-08-09,87132,1689,51.59,49456
2023-08-10,223999,4265,52.52,161772
2023-08-11,338247,4823,70.13,229288
2023-08-14,276729,5087,54.4,164989
2023-08-16,51688,667,77.49,51688
2023-08-17,53832,597,90.17,53832
2023-08-18,56090,636,88.19,56090
2023-08-21,105617,541,195.23,105617
2023-08-22,237260,1168,203.13,237260
2023-08-23,449033,1940,231.46,449033
2023-08-24,236672,844,280.42,236672
2023-08-25,116816,581,201.06,116816
2023-08-28,109082,564,193.41,109082
2023-08-29,181036,1095,165.33,181036
2023-08-30,78072,897,87.04,78072
2023-08-31,196782,791,248.78,196782
2023-09-01,27463,463,59.32,27463
2023-09-04,194316,604,321.72,194316
2023-09-05,47983,551,87.08,47983
2023-09-06,25882,298,86.85,25882
2023-09-07,40538,449,90.29,40538
2023-09-08,27171,742,36.62,27171
2023-09-11,60299,514,117.31,60299
2023-09-12,65451,704,92.97,65451
2023-09-13,66776,717,93.13,66776
2023-09-14,13046,419,31.14,13046
2023-09-15,26312,479,54.93,26312
2023-09-18,14329,410,34.95,14329
2023-09-20,21669,470,46.1,21669
2023-09-21,18709,509,36.76,18709
2023-09-22,21116,434,48.65,21116
2023-09-25,19193,440,43.62,19193
2023-09-26,10921,267,40.9,10921
2023-09-27,92176,438,210.45,92176
2023-09-28,120947,323,374.45,120947
2023-09-29,29664,275,107.87,29664
2023-10-03,11171,338,33.05,11171
2023-10-04,116664,547,213.28,116664
2023-10-05,134816,738,182.68,134816
2023-10-06,383334,370,1036.04,383334
