Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-06-22,225818,12155,18.58,117167,
2023-06-23,276761,4553,60.79,233269,
2023-06-26,106921,4744,22.54,43625,
2023-06-27,51892,2682,19.35,26537,
2023-06-28,103307,4928,20.96,60778,
2023-06-30,1769580,51483,34.37,494275,
2023-07-03,916180,33966,26.97,399463,
2023-07-04,218009,8392,25.98,102405,
2023-07-05,147176,6160,23.89,66485,
2023-07-06,334735,7500,44.63,260659,
2023-07-07,110096,4831,22.79,59725,
2023-07-10,616826,5896,104.62,549747,
2023-07-11,487383,11549,42.2,402161,
2023-07-12,1208102,36121,33.45,416819,
2023-07-13,540385,20362,26.54,208523,
2023-07-14,126358,5498,22.98,61568,
2023-07-17,312176,8319,37.53,202645,
2023-07-18,214936,7693,27.94,96402,
2023-07-19,445876,15195,29.34,169822,
2023-07-20,442912,10633,41.65,349650,
2023-07-21,149014,7173,20.77,73080,
2023-07-24,164540,6338,25.96,84255,
2023-07-25,132208,5970,22.15,74580,
2023-07-26,131934,9517,13.86,69173,
2023-07-27,577965,17313,33.38,280352,
2023-07-28,264233,14239,18.56,93693,
2023-07-31,404195,27051,14.94,241733,
2023-08-01,164588,10407,15.82,89537,
2023-08-02,216814,11746,18.46,100895,
2023-08-03,1174518,13226,88.8,977358
2023-08-04,137204,7121,19.27,71812
2023-08-07,75878,5542,13.69,32977
2023-08-08,73346,5426,13.52,39140
2023-08-09,308437,8406,36.69,213513
2023-08-10,302411,11902,25.41,105157
2023-08-11,84709,5128,16.52,43793
2023-08-14,85769,5364,15.99,47589
2023-08-16,306974,5009,61.28,270479
2023-08-17,99320,4993,19.89,48104
2023-08-18,353390,4826,73.23,297921
2023-08-21,264000,4029,65.52,234357
2023-08-22,282070,5443,51.82,226114
2023-08-23,1268817,22090,57.44,971335
2023-08-24,388504,7706,50.42,290902
2023-08-25,9914630,154359,64.23,874268
2023-08-28,1358423,31431,43.22,314046
2023-08-29,345408,11218,30.79,153502
2023-08-30,1250509,26803,46.66,550756
2023-08-31,835196,22969,36.36,288143
2023-09-01,425304,17219,24.7,169555
2023-09-04,217024,10864,19.98,89168
2023-09-05,355047,15521,22.88,172874
2023-09-06,354932,17811,19.93,127182
2023-09-07,115805,6771,17.1,52973
2023-09-08,312398,14481,21.57,147922
2023-09-11,571923,26206,21.82,259972
2023-09-12,478653,27941,17.13,209600
2023-09-13,221507,12326,17.97,91146
2023-09-14,141837,8516,16.66,64818
2023-09-15,233982,13439,17.41,94307
2023-09-18,133227,8643,15.41,56666
2023-09-20,131206,7728,16.98,46458
2023-09-21,313224,14550,21.53,62806
2023-09-22,139183,7431,18.73,44197
